n,_henonde,renonde
n,pakuri,arbusto_silvestre_de_fruta_comestible
n,pane,mala_suerte
n,pane,yeta
n,paraguay,nombre_de_la_ciudad_de_asunción
n,paraguay,capital_de_la_república_del_paraguay
n,paraguái,nombre_de_la_república_del_paraguay
n,parĩ,renguera
n,pati,pez_sin_escamas
n,pa'irã,futuro_sacerdote
n,pa'ã,trancadura
n,pa'ũ,espacio_intermedio
n,pe,nombre_de_la_letra_p
n,pepo,borde_saliente
n,peterevy,arbol_de_buena_madera
n,piky,pescadito
n,pindo,variedad_de_palmera
n,pini,vitiligo
n,piraju,variedad_de_pez
n,pirañuhã,red_de_pescar
n,pireporã,buen_humor
n,pirevai,mal_humor
n,piriríta,variedad_de_pájaro
n,pirity,juncal
n,pirivevýi,totora
n,pirãi,pez_agresivo
n,pititi,motita
n,pititi,vitiligo
n,pitogue,benteveo
n,pitogue,variedad_de_pájaro
n,pitukãi,golpe_de_mano_en_la_cabeza
n,piã,rabona
n,po,pata_delantera_de_los_animales
n,poapẽ,uña_de_la_mano
n,pohanombyre,medicado
n,pohanombyre,hechizado
n,pojopy,apretón_de_manos
n,pombéro,ser_mitológico_de_la_creencia_popular
n,popegua,yapa
n,popyte,palma_de_la_mano
n,poreno,relaciones_sexuales
n,porohapy,quemar_(personas)
n,porokuái,gobiemo
n,porombyaíva,nocivo
n,pororairõha,peleador
n,pororairõha,buscapleitos
n,poruru,gota_(enfermedad)
n,potaha,postulante
n,potyjera,flor_abierta
n,poyvi,hilo_o_tejido_de_algodón_hecho_a_mano
n,po'a'ỹ,mala_suerte
n,pukahýi,ganas_de_reír
n,pukarã,relato_cómico
n,py,pata_trasera_de_animales
n,pyambu,ruido_de_pisadas
n,pyapẽ,uña_de_la_mano_y_del_pie
n,pyho,sitio_donde_el_suelo_se_hunde
n,pyhéi,lavado_de_pies
n,pykasu,paloma_silvestre
n,pykasu,torcaza
n,pykupe,empeine_del_pie
n,pypyte,planta_del_pie
n,pyruha,reemplazante
n,pyruru,gota_(enfermedad)
n,pysã,dedo_del_pie
n,pysãpe,uña_del_dedo_del_pie
n,pysã'ape,yema_del_dedo_del_pie
n,pytasã,tendón_de_aquiles
n,pyti'u,mal_olor
n,pytãngue,yema_(de_huevo)
n,pytĩ,punta_del_pie
n,pyñuã,tendón_de_aquiles
n,py'ahái,acidez_de_estómago
n,py'araku,calor_interior
n,py'arasy,dolor_de_estómago
n,py'atytýi,latido_del_corazón
n,põcho,poncho
n,põcho,prenda_de_abrigo_americana
n,rajy,hija_del_hombre
n,rapykue,parte_posterior
n,rasẽ,voz_de_algunos_animales
n,ratypykua,hoyuelo_de_la_mejilla
n,ra'y,hijo_de_varón
n,ra'yanga,hijo_adoptivo
n,reindy,hermana_del_varón
n,rekakahýi,ganas_de_defecar
n,reko,modo_de_ser
n,remitỹngue,productos_agrícolas
n,renonde,parte_delantera
n,repotihýi,ganas_de_defecar
n,resa,ojo(s)
n,resapirĩ,abrir_y_cerrar_de_ojos
n,rope,vaina_de_simiente
n,ropyta,parte_posterior
n,ro'o'atã,de)_temple_duro
n,ro'y,fría
n,ryepy,interior_del_vientre
n,ryke,hermana_mayor_de_la_mujer
n,ryke'y,hermano_mayor_del_varón
n,rymba,animal_doméstico
n,ryvy,hermano_menor_del_varón
n,saguy,reojo
n,sakuape,tuerto
n,sakuape,ciego_de_un_ojo
n,samu'ũ,arbol_llamado_“palo_borracho”
n,sapike,luz_tenue
n,sapile'u,suciedad_del_ojo
n,sapukái,cantar_de_los_pájaros
n,sapyso,buena_visión
n,sarambi,desparramo
n,sarã,arbusto_parecido_a_la_zarza
n,sarãndy,bosque_o_plantación_de
n,sarĩa,ave_zancuda_y_corredora
n,savã,estrábico
n,sayke,reojo
n,sayke,soslayo
n,se,nombre_de_la_letra_s
n,soka,mango_de_mortero
n,soperi,variedad_de_poroto_no_comestible
n,so'o,to'o
n,so'o,ro'o
n,so'o,ho'o)
n,so'ojosopy,sopa_de_carne_picada
n,so'ojosopy,sal_y_aceite
n,suinda,especie_de_búho
n,sununu,truenos_repetidos
n,sununu,gran_ruido_como_el_de_un_tropel
n,suruku'a,cotinga
n,suruku'a,pájaro_de_bello_plumaje
n,suruvi,pez_grande_de_río
n,suruvi,sin_escamas
n,su'u,mordida
n,su'upyre,mordido
n,su'upyre,mascado
n,syi,especie_de_loro
n,syiñandy,ceibo
n,syryko,variedad_de_pájaro
n,syrýky,santiamén
n,sysýi,movimiento_sucesivo_de_contracción
n,sãmbyhypyre,dirigidos
n,sãmbyhypyre,regidos
n,súiko,planta_medicinal_de_agradable_aroma
n,sýky,santiamén
n,tagua,cerdo_montés
n,taguana,habilla
n,taguyrõ,deseo_sexual
n,tahataha,planta_medicinal_cuya_fruta_se_adhiere_fácilmente_a_la_ropa
n,taicho,suegra_para_el_varón
n,taja,planta_cuyo_tubérculo_es_comestible
n,tajao,col_silvestre
n,tajasu,cerdo_montés
n,tajuja,planta_trepadora_que_se_usa_en_la_medicina_popular
n,tajy,arbol_de_madera_muy_apreciada
n,tajykatĩ,cerdo_silvestre
n,tajyme,esposo_de_la_hija_del_varón
n,tajyranga,ahijada_del_varón
n,tajýra,hija_del_varón
n,takara'a,estómago_de_las_aves
n,tako,entrepiernas_de_la_mujer
n,takope,hernia_inguinal_fistulada
n,takuapi,variedad_de_bambú_de_tallo_hueco
n,takuapi,que_se_usa_para_hacer_bombillas
n,takuapu,son_o_sonido_del_bambú_que_las_mujeres_mbya_efectúan_para_marcar_el_compás_del_baile_y_del_canto
n,takuare'ẽ,caña_de_azúcar
n,takuari,variedad_de_bambú
n,takuatĩ,variedad_de_bambú
n,takuára,tacuara
n,tangara,ave_de_varios_colores
n,tapeatã,camino_pavimentado
n,tapeavy,mal_paso
n,tapehũ,ruta_asfaltada
n,tapekue,camino_abandonado
n,tapere,casa_o_paraje_abandonado
n,taperyva,planta_medicinal
n,tapiti,variedad_de_liebre
n,tapykue,parte_posterior
n,tapỹity,toldería
n,"tare'ỹ,_tare'ỹi",especie_de_pez
n,taruma,arbol_frutal_frondoso
n,taruma,parecido_al_olivo
n,tasy'ỹ,ausencia_de_enfermedad
n,tasẽ,algunas_voces_de_animales
n,tatajyva,arbol_de_madera_tintórea
n,tatakua,horno_redondo_de_ladrillo
n,tatarẽ,arbol_frondoso_cuya_madera_se_emplea_en_la_construcción
n,tataupa,hornalla
n,tatypykua,hoyuelo_de_la_mejilla
n,tau,personaje_mitológico_poseedor_del_espíritu_del_mal
n,tavaróga,casa_comunal
n,tavaygua,provincial
n,tavusu,ciudad_capital
n,taytetu,cerdo_silvestre
n,tañykatĩ,especie_de_jabalí
n,tañykã,maxilar_inferior
n,ta'ýra,vástago_del_varón
n,te,nombre_de_la_letra_t
n,techambyky,cortedad_de_vista
n,techambyry,visión_lejana
n,techapyrã,cosa_digna_de_verse_o_de_admirarse
n,techase,deseo_de_ver
n,"teindy,_teindýra",hermana_del_varón
n,tejujagua,personaje_mitológico_con_cuerpo_de_lagarto_y_cabeza_de_perro
n,teko,manera_de_ser
n,tekoporã,buena_conducta
n,tekovai,mala_conducta
n,tekovai,mal_carácter
n,tekovia,reemplazante
n,tekoviarã,futuro_sucesor
n,tembetary,arbol_aromático_de_recias_espinas
n,tembevo,labio_leporino
n,tembevo,labio_partido
n,tembiapoha,lugar_de_trabajo
n,tembiasa,pasar
n,tembiechapyrã,cosa_digna_de_verse
n,tembipu,instrumento_musical
n,tembo,miembro_viril
n,temiarirõ,nieto_o_nieta_de_la_abuela
n,temikotevẽ,lo_necesario
n,temimeno,nieto_o_nieta_del_abuelo
n,temitỹndy,capuera
n,tendyva,pelo_de_la_cara
n,tepoti,materia_fecal
n,teraite,nombre_propio
n,terarerekoha,el_del_mismo_nombre
n,terekua,faz_o_cara_de_una_cosa
n,terere,mate_frío_y_crudo
n,terere,bebida_fría_de_yerba_mate
n,tesako'õ,molestia_en_los_ojos
n,tesakua,cuenca_u_órbita_del_ojo
n,tesapirĩ,santiamén
n,tesapirĩ,abrir_y_cerrar_de_ojos
n,tesapyso,agudeza_visual
n,tesapyso,buena_vista
n,tesareko,fijación_de_los_ojos
n,tesaruru,hinchazón_de_los_ojos
n,tesaũ,ojos_negros
n,tetekue,restos_mortales
n,tetia'e,buen_humor
n,tetymakarẽ,renguera
n,tetãpy,interior_del_país
n,tetéu,tero
n,tetéu,terotero
n,tetéu,un_pájaro
n,tevija,visitante_molesto_que_demora_mucho
n,tevikua,orificio_anal
n,tia,tia
n,tikichuéla,cierto_juego_de_niños
n,tingua,fosa_nasal
n,tingusu,picaza
n,tingusu,pájaro_hechicero
n,tinguára,fosas_nasales
n,tiñe'ẽ,voz_nasal
n,tokoro'o,canto_del_gallo
n,topeky,chaucha
n,topeky,vaina_tierna
n,topevy,dormitación
n,topyta,extremo_trasero
n,topyta,asentaderas
n,"torore,_tororerore",arrorró
n,"torore,_tororerore",canción_de_cuna
n,tororõ,ruido_de_cascada
n,tovakegua,circunstantes
n,tovakegua,presente(s)
n,tovakegua,el_(los)_de_enfrente
n,tovatavy,tontez
n,toviru,montón_de_hojas
n,tovy,el_azul
n,tovy,el_verde
n,to'o,carne_de_persona_o_animal_vivo
n,tuguaijetapa,especie_de_golondrina
n,tugua'ỹ,lo_insondable
n,tuja,hombre_anciano
n,tujukua,tembladeral
n,tujutĩ,arcilla_blanca
n,tuka'ẽ,juego_infantil
n,tukumbo,arreador
n,tumby'a,mal_de_cadera_(enfermedad_del_ganado)
n,tupi,dialecto_de_la_lengua_guaraní_tupí;_indígenas_que_hablan_ese_dialecto
n,tupãsy,madre_de_dios
n,tupãsy,virgen_maría
n,tuva'ỹva,huérfano_de_padre
n,tu'ãmegua,sublime
n,tyahýi,ganas_de_orinar
n,tyasy,expulsión_dolorosa_de_la_orina
n,tyeguy,bajo_vientre
n,tyembovo,operación_quirúrgica
n,tyepore'ỹ,bajo_vientre
n,tyeraso,parásito_intestinal
n,tyerasy,dolor_o_enfermedad_del_vientre
n,tyevu,meteorismo_intestinal
n,tyke'ýra,hermano_mayor_del_varón
n,tykéra,hermana_mayor_de_la_mujer
n,tymasã,correa_que_usa_el_jinete
n,tymba,animal_doméstico
n,typyraty,fariña
n,typyraty,afrecho_de_mandioca
n,typói,camisa_de_mujer
n,typói,prenda_típica_paraguaya
n,tyvýra,hermano_menor_del_varón
n,táva,toldería
n,tãingue'a,muela_de_juicio
n,tãirasy,dolor_de_muelas
n,tóngo,golpe_de_puño
n,túke,golpe_en_la_cabeza_con_la_mano
n,týra,u_otro_bastimento
n,týra,que_acompaña_la_comida
n,tĩmbe,ñato
n,tĩmbe,romo
n,tĩmbu,respiración_fatigosa_y_ruidosa
n,tĩruguy,hemorragia_nasal
n,tĩsyry,flujo_de_la_nariz
n,tũ,pulga_que_penetra_debajo_de_la_piel
n,uha,el_que_come
n,uke'i,cuñada_(sólo_usa_la_mujer)
n,uruku,planta_tintórea_de_color_rojo
n,urunde'y,arbol_de_buena_madera
n,urusu,nombre_de_una_planta
n,urutau,ave_nocturna_cuyo_canto_quejumbroso_ha_originado_numerosas_leyendas
n,urẽ,eructo_desagradable_y_fétido
n,uñe,lesiones_de_la_piel_debidas_a_hongos
n,u'i,poco_comer
n,vakapi,cuero_vacuno
n,vakaratĩ,cuerno_o_asta_de_vacuno
n,ve,nombre_de_la_letra_v
n,viravíra,hierba_aromática_medicinal
n,vona,bolsita
n,"vori,_vorivori",albondiguitas_de_maíz
n,vyrorei,sonsera
n,vy'aha,sitio_donde_se_es_feliz
n,válle,localidad_rural
n,válle,lugar_de_residencia_o_de_nacimiento
n,výra,sonsa
n,ygary,árbol_de_buena_madera
n,ygua,recipiente_para_agua
n,yguasu,agua_en_abundancia
n,ygáu,líquen
n,yhasa,travesía_de_río
n,ykarai,agua_bendita
n,ymaguare,lo_de_antes
n,ynambu,perdiz_o_codorniz_de_varias_especies
n,yno'õmbyre,tanque_de_agua
n,yno'õngue,depósito_natural_de_agua
n,ypaka'a,gallineta_de_agua
n,ypa'ũ,tierra_en_medio_del_agua
n,ypekua,sitio_donde_abundan_los_patos
n,ypekũ,pájaro_carpintero
n,ypóra,el_que_vive_en_el_agua
n,yrasẽ,murmullo_del_agua
n,yrasẽma,personaje_mitológico
n,yrasẽma,doncella_cuyo_canto_era_como_el_murmullo_de_las_aguas
n,yrembe'y,costa_de_río
n,yrembe'y,arroyo_o_mar
n,yryvutĩ,gallinazo
n,ysapa,travesía_de_un_río
n,ysau,hormigas_cortadoras_muy_dañinas_en_la_agricultura
n,ysauka'a,planta_medicinal
n,ysokamby,larva_de_mosquito
n,ysotataurã,oruga_de_vello_urticante
n,ysypo,planta_trepadora
n,ysyryha,cauce_del_agua
n,ysẽ,creciente_del_río
n,ytaku,agua_caliente
n,ytimbo,vapor_de_agua
n,ytororõ,ruido_de_cascada
n,ytu,salto_de_agua
n,ytyapy,basural
n,ytyapy,depósito_de_basura
n,yvaporoity,cierta_planta_frutal
n,yvapovõ,arbol_de_frutas_amarillas_comestibles
n,yvapurũ,arbol_de_frutas_negras_comestibles
n,yvaty,huerto_frutal
n,yvotyry,néctar_de_la_flor
n,yvyakua,punta_de_tierra
n,yvyape,superficie_de_la_tierra
n,yvyape,corteza_terrestre
n,yvymarae'ỹ,paraíso_terrenal
n,yvypóra,ser_humano
n,yvyra,arbol
n,yvyraro,arbol_cuya_madera_se_utiliza_en_la_construcci6n_de_muebles
n,yvyratã,fuego_fatuo
n,yvyrupigua,el_que_viaja_o_va_a_pie
n,yvytymi,lomada
n,yvyvo,salamanca
n,yvíra,planta_textil
n,ã,faringe_o_extremo_de_la_laringe
n,ñahana,gallineta_de_agua
n,ñakanina,serpiente_no_venenosa
n,ñakurutũ,buho
n,ñamokyrã,piojo_de_la_ropa
n,ñana,yuyo
n,ñanandy,yuyal
n,ñandejára,nuestro_señor
n,ñandejára,jesucristo
n,ñandurie,serpiente_no_ponzoñosa
n,ñandái,variedad_de_loro
n,ñandýva,oleaginosa
n,ñangapiry,especie_de_arbusto
n,ñasaindy,luz_o_claridad_de_luna
n,ñatõiha,ejecutor_de_instrumento_musical
n,ñay'ũ,lodo_negro
n,ñe,nombre_de_la_letra_ñ
n,ñeakatĩparo,salto_mortal
n,ñemba'apo'ỹ,haraganería
n,ñemboakambyjái,sentarse_en_cuclillas
n,ñembotarova,pérdida_de_razón
n,ñemoguaiguĩ,envejecimiento_de_mujer
n,ñemokõ,tragada
n,ñepa'ã,trancadura
n,ñeporeno,relación_sexual
n,ñetĩ,jején
n,ñeñaniha,carrera_de_caballos
n,ñe'ẽ,parla
n,ñe'ẽ,canto_de_los_pájaros_y_voz_de_los_animales
n,ñe'ẽngusu,voz_gruesa
n,ñe'ẽrei,palabras_vanas
n,ñe'ẽ'api,palabra_que_hiere
n,ñupa'ũ,isla_de_árboles_en_medio_del_campo
n,úra,gusano_que_se_cría_bajo_la_piel
n,úra,mariposa_negra_y_grande
